"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Establishment size (Aggregate): Total","2020",93.563,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Establishment size (Aggregate): 1-4 persons","2020",94.433,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Establishment size (Aggregate): 5-49 persons","2020",93.323,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Establishment size (Aggregate): 50+ persons","2020",78.714,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Establishment size (Aggregate): Not stated","2020",93.939,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 9. Elementary occupations","Establishment size (Aggregate): Total","2020",98.132,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 9. Elementary occupations","Establishment size (Aggregate): 1-4 persons","2020",95.32,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 9. Elementary occupations","Establishment size (Aggregate): 5-49 persons","2020",100,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 9. Elementary occupations","Establishment size (Aggregate): 50+ persons","2020",100,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 9. Elementary occupations","Establishment size (Aggregate): Not stated","2020",99.397,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 0. Armed forces occupations","Establishment size (Aggregate): Total","2020",48.179,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): 0. Armed forces occupations","Establishment size (Aggregate): Not stated","2020",54.428,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): X. Not elsewhere classified","Establishment size (Aggregate): Total","2020",99.831,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Total","Occupation (ISCO-08): X. Not elsewhere classified","Establishment size (Aggregate): Not stated","2020",99.831,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): Total","Establishment size (Aggregate): Total","2020",95.742,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): Total","Establishment size (Aggregate): 1-4 persons","2020",97.385,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): Total","Establishment size (Aggregate): 5-49 persons","2020",94.119,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): Total","Establishment size (Aggregate): 50+ persons","2020",78.153,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): Total","Establishment size (Aggregate): Not stated","2020",94.867,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): Total","2020",90.842,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): 1-4 persons","2020",94.282,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): 5-49 persons","2020",90.178,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): 50+ persons","2020",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 1. Managers","Establishment size (Aggregate): Not stated","2020",89.265,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): Total","2020",85.64,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): 1-4 persons","2020",89.382,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): 5-49 persons","2020",83.464,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): 50+ persons","2020",39.729,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 2. Professionals","Establishment size (Aggregate): Not stated","2020",86.79,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): Total","2020",94.293,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): 1-4 persons","2020",96.219,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): 5-49 persons","2020",100,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): 50+ persons","2020",80.918,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): Not stated","2020",93.422,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 4. Clerical support workers","Establishment size (Aggregate): Total","2020",74.457,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 4. Clerical support workers","Establishment size (Aggregate): 1-4 persons","2020",100,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","HIES - Indicator Cluster Survey","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (ISCO-08): 4. Clerical support workers","Establishment size (Aggregate): 5-49 persons","2020",89.588,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
