VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Guinea,2022,66.656338931,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Guinea-Bissau,2022,15.479477092,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Guyana,2022,472.526832474,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Haiti,2022,78.369118819,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Honduras,2022,50.917082556,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2022,9.657109333,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2022,18.375066424,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2022,40.783412559,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2022,49.548270795,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2022,121.807077855,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2022,26.173595109,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Ireland,2022,376.954960733,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Israel,2022,638.326964883,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Italy,2022,48.145068012,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Jamaica,2022,55.126713918,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Japan,2022,89.337622633,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Jordan,2022,267.562831056,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Kazakhstan,2022,12.646350051,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Kenya,2022,49.639736762,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Kuwait,2022,2484.644888175,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Kyrgyzstan,2022,5.479449568,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Lao People's Democratic Republic,2022,16.165398443,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Latvia,2022,188.644104454,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Lebanon,2022,3.948002234,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Lesotho,2022,27.971967991,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Liberia,2022,3.999279218,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Libya,2022,72.388537909,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Lithuania,2022,136.102003175,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Luxembourg,2022,3561.961785702,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Madagascar,2022,17.930289744,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Malawi,2022,34.848775441,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Malaysia,2022,86.248069783,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Maldives,2022,1559.556329782,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Mali,2022,965.579065515,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Malta,2022,1789.524786896,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Mauritania,2022,72.783579722,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Mauritius,2022,225.909385407,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Mexico,2022,50.462564576,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Mongolia,2022,29.075534139,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Montenegro,2022,0.207653916,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Morocco,2022,150.311547383,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Mozambique,2022,157.250250729,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Myanmar,2022,58.251143756,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Namibia,2022,149.538028491,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Nepal,2022,112.222857464,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Netherlands (Kingdom of the),2022,26.688694248,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,New Zealand,2022,31.716030693,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Nicaragua,2022,5539.631462387,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Niger,2022,69.980274994,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Nigeria,2022,81.115575237,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,North Macedonia,2022,69.925982739,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Norway,2022,181.380239742,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Oman,2022,171.020282651,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Pakistan,2022,51.828741039,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Palestine,2022,69.547488989,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Panama,2022,2722.991722945,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Papua New Guinea,2022,58.874998373,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Paraguay,2022,73.386787034,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Peru,2022,42.453614047,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Philippines,2022,7.710465094,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Poland,2022,24.605571923,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Portugal,2022,20.449060893,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Puerto Rico,2022,17.897956405,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Qatar,2022,2776.379309973,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Republic of Korea,2022,120.804739484,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Republic of Moldova,2022,2.693162505,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Romania,2022,15.343802434,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Russian Federation,2022,14.910156338,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Rwanda,2022,262.613830998,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Saint Vincent and the Grenadines,2022,48183.156356599,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Sao Tome and Principe,2022,72.3373631,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Saudi Arabia,2022,286.287808019,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Senegal,2022,3766.894777363,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Serbia,2022,2.727291602,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Seychelles,2022,41.891519938,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Sierra Leone,2022,6.11308021,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Singapore,2022,540.217726942,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Slovakia,2022,120.7062056,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Slovenia,2022,21.708760128,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Somalia,2022,294.847815148,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,South Africa,2022,16.99997249,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,South Sudan,2022,16.489630461,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Spain,2022,40.43605098,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Sri Lanka,2022,31.32263549,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Sudan,2022,248.045818407,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Suriname,2022,14.036507729,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Sweden,2022,93.276520267,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Switzerland,2022,285.474931786,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Syrian Arab Republic,2022,6.837474395,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Tajikistan,2022,1.789131551,US$/m3,E,false
